id,name,year,school,campus,email,gender,DOB,address1,city,state,postcode,country,phone,preferredairport
10301782,Terry Spight,1,Business School,UNMC,tspightca@chron.com,Male,09/05/2006,1 Rieder Junction,Krasnogorskoye,,659500,Russia,334-613-0780,Alexander Field South Wood County Airport
10307469,Olin Fivey,1,Physics,uk,ofiveycb@sun.com,Male,19/06/2005,7064 Nova Crossing,Conner,,3807,Philippines,737-461-8340,Kochi Airport (高知空港)
10949032,Keary Block,3,Physics,UNMC,kblockcc@latimes.com,Male,02/07/2004,6 Cody Parkway,Vischongo,,,Peru,243-582-6351,Kannur International Airport
10185496,Cornie Kiehl,3,Business School,uk,ckiehlcd@state.tx.us,Male,25/10/2006,21435 Meadow Ridge Place,Sang-e Chārak,,,Afghanistan,786-559-5074,Tanbar Airport
10141879,Hermia Ginnane,3,Chemistry,UNNC,hginnanece@mysql.com,Female,12/01/2007,846 Prairieview Parkway,Huangshi,,,China,685-886-7980,San Salvador de Paul Airport
10317274,Gilligan Fost,3,Pharmacy,uk,gfostcf@zimbio.com,Female,10/11/2003,501 Chive Parkway,Rukungiri,,,Uganda,671-917-2191,Guthrie-Edmond Regional Airport
10604112,Suellen Davidovicz,1,Life Sciences,uk,sdavidoviczcg@alibaba.com,Female,20/12/2003,901 Roth Plaza,Ceres,,2340,Argentina,243-400-7120,Kukudu Airport
10142280,Lilia Cornes,3,Physics,UNMC,lcornesch@mozilla.com,Female,18/09/2005,786 Mifflin Trail,Guangdu,,,China,649-755-2484,Levuka Airfield
10075826,Rufus Trinkwon,2,Pharmacy,UNMC,rtrinkwonci@yahoo.co.jp,Male,01/05/2003,268 Memorial Circle,Comalapa,,,Nicaragua,473-727-4424,"Warren ""Bud"" Woods Palmer Municipal Airport"
10567437,Giralda Loughlin,3,Business School,UNNC,gloughlincj@berkeley.edu,Female,09/03/2005,53 Longview Pass,Faleula,,,Samoa,530-149-9663,Arnold Air Force Base
10595830,Libbie Munnings,2,Business School,uk,lmunningsck@ucoz.ru,Female,12/10/2005,21 Bluejay Trail,Cabouco,Ilha de São Miguel,9560-305,Portugal,603-131-0419,Jackson County Reynolds Field
10884186,Antoni Goodings,2,Life Sciences,UNMC,agoodingscl@sina.com.cn,Male,02/11/2005,4 Memorial Pass,Tomari,,694820,Russia,926-234-5501,Mount Sanford Station Airport
10737980,Auroora Huxley,2,Biology,uk,ahuxleycm@jalbum.net,Non-binary,23/06/2007,1 Dahle Way,Livadiya,,,Ukraine,135-526-1360,Jalaluddin Airport
10898927,Rivkah Filipchikov,2,Business School,UNMC,rfilipchikovcn@yolasite.com,Female,02/06/2003,69 John Wall Road,Kalungu,,,Uganda,556-196-7095,Samuels Field
10781339,Northrup Fitzgerald,2,Biology,uk,nfitzgeraldco@furl.net,Male,27/04/2004,31 Towne Hill,Hetian,,,China,132-874-6411,Bauerfield International Airport
10691989,Will Thorogood,3,Chemistry,uk,wthorogoodcp@quantcast.com,Male,20/05/2007,5547 1st Pass,Kantharalak,,33110,Thailand,480-995-5976,St Pierre Airport
10680351,Myranda Charer,3,Life Sciences,UNMC,mcharercq@fema.gov,Female,16/10/2005,72221 Porter Avenue,Suan Luang,,52120,Thailand,951-601-5891,Yalumet Airport
10585380,Son Seggie,1,Business School,uk,sseggiecr@eepurl.com,Male,03/06/2003,23091 Calypso Parkway,Erie,Pennsylvania,16565,United States,814-324-7064,Oktyabrskiy Airport
10278598,Franny Seaman,3,Biology,UNMC,fseamancs@imdb.com,Female,19/01/2003,375 Oak Valley Crossing,Kario,,50251,Pakistan,405-192-3976,Cicia Airport
10775627,Esdras Leishman,2,Biology,UNMC,eleishmanct@prweb.com,Male,14/04/2003,7 Continental Avenue,Planken,,9498,Liechtenstein,351-921-8383,Francisco Vilela do Amaral Airport
10238491,Gwenore McArd,1,Physics,UNNC,gmcardcu@opensource.org,Female,25/12/2005,0924 Warrior Trail,Beauceville,Québec,G5X,Canada,508-744-1747,Godofredo P. Ramos Airport
10150040,Leonidas Lonie,3,Chemistry,UNMC,lloniecv@engadget.com,Male,11/03/2007,9 Westport Way,Jiuxian,,,China,569-894-9105,Batouri Airport
10600691,Mortie Giannotti,2,Pharmacy,uk,mgiannotticw@ted.com,Male,27/10/2004,13979 Arrowood Place,Kanuma,,370-2466,Japan,361-620-4843,Bembridge Airport
10870859,Dani Noads,3,Physics,UNNC,dnoadscx@umn.edu,Male,29/03/2007,10459 Riverside Court,San Antonio,,,Honduras,977-710-0559,Nelson Ribeiro Guimarães Airport
10910240,Hildy Riddoch,3,Business School,UNMC,hriddochcy@cyberchimps.com,Female,03/01/2007,38642 Cordelia Circle,Barra de Carrasco,,,Uruguay,968-204-2176,Sarasota Bradenton International Airport
10175337,Daffi Millberg,3,Biology,uk,dmillbergcz@gravatar.com,Bigender,08/03/2005,036 Jackson Street,Fuvahmulah,,,Maldives,896-689-2733,Kōchi Ryōma Airport
10476179,Lek Russel,2,Business School,uk,lrusseld0@tinyurl.com,Male,27/04/2004,10 Lerdahl Pass,Uherské Hradiště,,686 05,Czech Republic,397-865-9819,"Pattimura Airport, Ambon"
10454871,Marcie Ormerod,1,Business School,uk,mormerodd1@smh.com.au,Female,09/09/2004,79 6th Lane,Blatná,,388 01,Czech Republic,272-671-2914,Picos Airport
10993678,Phillie McLellan,1,Physics,UNMC,pmclelland2@economist.com,Female,15/08/2004,07 Stang Road,Dasiping,,,China,179-933-5722,Borg El Arab International Airport
10796629,Cass Starbeck,2,Politics and International Relations,UNNC,cstarbeckd3@tmall.com,Male,27/05/2003,1 Surrey Plaza,Batad,,5016,Philippines,637-495-4535,Orang Airport
10651730,Ruben Seally,1,Pharmacy,UNNC,rseallyd4@hexun.com,Male,16/12/2002,0 Laurel Avenue,Ruukki,,92401,Finland,776-934-5801,Gerardo Tobar López Airport
10920912,Cleon Pocke,1,Life Sciences,UNNC,cpocked5@ucla.edu,Genderfluid,24/09/2003,38056 Westridge Junction,Yaodian,,,China,332-649-9242,Nnamdi Azikiwe International Airport
10115532,Katrina Sails,2,Physics,uk,ksailsd6@lycos.com,Female,22/04/2003,73190 Glendale Center,Baocun,,,China,596-701-5066,Shannon Airport
10251855,Roddy Wareing,1,Biology,uk,rwareingd7@ezinearticles.com,Male,28/08/2003,3 Goodland Trail,Darhan,,,Mongolia,330-163-0147,Piešťany Airport
10501819,Derron Riseborough,1,Biology,UNMC,driseboroughd8@drupal.org,Male,14/06/2003,8 Stoughton Center,Changhua,,,China,402-963-0321,Ha'il Airport
10029942,Norman Simms,3,Politics and International Relations,UNMC,nsimmsd9@sfgate.com,Male,10/09/2006,6624 Mallard Lane,Mingyuedian,,,China,200-865-2500,Benina International Airport
10787218,Darryl Stelfox,3,Business School,UNNC,dstelfoxda@zimbio.com,Male,04/12/2006,8 Farragut Avenue,Estreito Câmara de Lobos,Ilha da Madeira,9325-006,Portugal,304-725-5187,Paris Beauvais Tillé Airport
10153832,Carolann Stubbeley,3,Physics,uk,cstubbeleydb@constantcontact.com,Female,30/11/2002,4 Troy Plaza,Västerås,Västmanland,721 37,Sweden,357-723-3519,M'Vengue El Hadj Omar Bongo Ondimba International Airport
10168720,Jean Raisher,1,Politics and International Relations,UNMC,jraisherdc@tripod.com,Female,01/11/2002,878 Sheridan Drive,Radišići,,,Bosnia and Herzegovina,693-951-9853,Long Sukang Airport
10316812,Anna-maria Thake,2,Politics and International Relations,UNNC,athakedd@comsenz.com,Female,30/11/2006,34 Drewry Avenue,Tampere,,33901,Finland,496-591-5444,Ville Airport
10737202,Johannah Croose,2,Physics,UNNC,jcroosede@ted.com,Polygender,30/09/2006,2346 Forster Alley,Troitskaya,,386245,Russia,921-169-9834,Allen C Perkinson Blackstone Army Air Field
10012751,Jerri Kinloch,3,Pharmacy,UNMC,jkinlochdf@trellian.com,Male,03/12/2002,3 Bluejay Pass,Plumbangan,,,Indonesia,846-757-9687,Léopold Sédar Senghor International Airport
10539682,Alwyn Lumbley,3,Biology,UNNC,alumbleydg@bbb.org,Male,03/10/2002,4 Jackson Way,Consuelo,,1128,Philippines,803-499-7802,Dorobisoro Airport
10540091,Shandeigh Fulton,2,Pharmacy,UNNC,sfultondh@studiopress.com,Female,17/06/2007,55 Carberry Terrace,Lélouma,,,Guinea,228-436-2652,Phillips Army Air Field
10148997,Carlyle Philipp,2,Pharmacy,UNMC,cphilippdi@goo.gl,Male,02/07/2004,866 Truax Avenue,Macarse,,6707,Philippines,381-796-6382,Eastern Slopes Regional Airport
10118837,Letta Wasylkiewicz,3,Politics and International Relations,UNNC,lwasylkiewiczdj@ucla.edu,Female,12/08/2004,6 Fordem Parkway,Västerås,Västmanland,721 32,Sweden,308-746-8041,Öndörkhaan Airport
10313970,Byrann Pont,1,Biology,UNNC,bpontdk@shop-pro.jp,Male,09/09/2004,54 Arrowood Hill,Pandean,,,Indonesia,612-381-0295,Leitre Airport
10913520,Boone Viles,3,Pharmacy,UNMC,bvilesdl@e-recht24.de,Male,05/02/2005,36476 Troy Lane,Grästorp,Västra Götaland,467 96,Sweden,439-562-5596,Mopah Airport
10940567,Chilton Kayne,2,Business School,uk,ckaynedm@ucoz.com,Male,03/12/2002,950 Chinook Crossing,Järfälla,Stockholm,175 61,Sweden,238-294-3007,Stafsberg Airport
10710998,Xaviera Stacy,1,Life Sciences,UNMC,xstacydn@fastcompany.com,Female,21/05/2003,406 Vermont Street,Lugait,,9025,Philippines,844-490-2664,Fremont Municipal Airport
10442816,Ignatius Folomkin,2,Politics and International Relations,UNNC,ifolomkindo@liveinternet.ru,Male,29/06/2003,1 Maple Park,Changtang,,,China,868-753-8423,Ben Bruce Memorial Airpark
10135217,Linn Tedorenko,1,Politics and International Relations,UNNC,ltedorenkodp@spiegel.de,Male,11/07/2006,568 Troy Plaza,Ermida,Coimbra,3070-125,Portugal,616-281-2156,Yiwu Airport
10701538,Teressa Coupman,2,Physics,uk,tcoupmandq@sina.com.cn,Female,31/03/2004,16241 Oak Drive,Nürnberg,Bayern,90411,Germany,580-678-6137,Cattle Creek Airport
10209707,Maris Grzelczyk,1,Life Sciences,UNMC,mgrzelczykdr@fda.gov,Female,21/01/2005,451 Kim Drive,Jiwuwu,,,Indonesia,838-811-3615,Korhogo Airport
10085556,Emmy Charlon,3,Physics,UNMC,echarlonds@walmart.com,Male,12/04/2006,20995 Muir Junction,Conchagua,,,El Salvador,935-361-1043,Dourados Airport
10694194,Kathlin Father,2,Physics,UNMC,kfatherdt@lycos.com,Female,02/03/2005,28 Eagle Crest Lane,Qitao,,,China,807-419-4553,Santa Vitória do Palmar Airport
10030470,Evey Raincin,2,Politics and International Relations,uk,eraincindu@xing.com,Female,09/10/2002,19 Havey Junction,Atafu Village,,,Tokelau,330-294-8647,Barkly Downs Airport
10982043,Mickey Lanmeid,3,Biology,uk,mlanmeiddv@smh.com.au,Male,26/02/2006,8 Porter Lane,Berlin,Berlin,12103,Germany,395-772-8020,Berbera Airport
